image;species;individual_id;mammal group;categories
b816109391987a.jpg;beluga;369996fd2563;beluga;2
1a483e88968d07.jpg;humpback_whale;03c879f7c6d5;whale;1
1d405b1f65c12d.jpg;gray_whale;f9b0bd71c430;whale;1
7c34e4033443e1.jpg;fin_whale;32d3b30b473f;whale;1
67f65ae6684790.jpg;humpback_whale;ae4343270756;whale;1
31986ea50e65e3.jpg;beluga;ba62b090c0f5;beluga;2
be87a15f7ddc9a.jpg;minke_whale;19fbb960f07d;whale;1
cf90b2476b6d20.jpg;bottlenose_dolphin;7187757a45b1;dolphin;0
7f5d87a7ec252c.jpg;bottlenose_dolphin;6e3655e22f38;dolphin;0
6533f0e65668f3.jpg;spotted_dolphin;e6b44657332c;dolphin;0
152ae4af3dad36.jpg;bottlenose_dolpin;197fb9be3c85;dolphin;0
fd85b81425f615.jpg;bottlenose_dolphin;4b234d0d53c1;dolphin;0
77abc32f06889d.jpg;spinner_dolphin;aedf0fa5c1ae;dolphin;0
72efc09013936a.jpg;humpback_whale;8602073fbee6;whale;1
063a954ea94433.jpg;dusky_dolphin;cd7e6b3f90c6;dolphin;0
3342138be90945.jpg;beluga;f3c484809ce8;beluga;2
6a78327bd643ab.jpg;beluga;5fc809d9e819;beluga;2
2b0df8ecfdc1e6.jpg;cuviers_beaked_whale;fa7745250d2c;whale;1
a0c3f73432601d.jpg;beluga;b9b24be2d5ae;beluga;2
c1a8eb91e27deb.jpg;beluga;dba4e482f0ad;beluga;2
d5e04a7759c458.jpg;spinner_dolphin;0dc46d44551e;dolphin;0
5039c5b207e209.jpg;beluga;66423582531a;beluga;2
f048a95d432e20.jpg;false_killer_whale;b90d49ab0905;dolphin;0
8258249d40253a.jpg;beluga;44ba380d5bfa;beluga;2
05278649088ed4.jpg;beluga;36e5d9197908;beluga;2
f2ef1faba3d624.jpg;beluga;989563596678;beluga;2
1815e405a61c49.jpg;beluga;2e268c8dbd31;beluga;2
6b0c05b2382c5a.jpg;bottlenose_dolphin;f195c38bcf17;dolphin;0
e11a4e4baec512.jpg;beluga;674e8f48ff90;beluga;2
3a13c87eea1854.jpg;beluga;366e5b0a0cbc;beluga;2
fabce721e0920a.jpg;blue_whale;bb2b65cad8dd;whale;1
a10441298cee07.jpg;bottlenose_dolphin;304836bdb4d3;dolphin;0
165c0e1e349717.jpg;killer_whale;3ca8fe39e601;dolphin;0
a5a6c4aba5890f.jpg;melon_headed_whale;35ab7e9586be;whale;1
8a96b9fc1cfcaa.jpg;bottlenose_dolphin;f5d080417241;dolphin;0
60e8153930bef3.jpg;false_killer_whale;2781accd8fce;dolphin;0
4d9d7b9138d8ae.jpg;beluga;c41fcf1a6bfb;beluga;2
eab4a61fb73d23.jpg;bottlenose_dolphin;9e9fba5a3278;dolphin;0
54b4bf46d9665b.jpg;humpback_whale;0165500e3871;whale;1
76a6b1d03804f4.jpg;beluga;b2440cf916cd;beluga;2
b1bea9d0790507.jpg;beluga;66423582531a;beluga;2
df20737ea6076f.jpg;dusky_dolphin;160844b2ee29;dolphin;0
083bedc57cb18e.jpg;melon_headed_whale;b731cc8609dc;whale;1
fd5077025a7388.jpg;blue_whale;822bb95ca588;whale;1
103d43840f1d97.jpg;beluga;59abcc1b41ec;beluga;2
a1dad0e0eb3a6c.jpg;minke_whale;4bcdaec8b0b0;whale;1
eb0eb679d7ea79.jpg;beluga;a6f9c61d414f;beluga;2
cb0d98c607532e.jpg;spinner_dolphin;3195a36f716c;dolphin;0
4e66eb4546e45e.jpg;minke_whale;67cc19d26b67;whale;1
c5c4b25939be4a.jpg;blue_whale;3c20cf7a9792;whale;1
2de94621c78182.jpg;blue_whale;718f3b2a7c2e;whale;1
41a50bd9bbceed.jpg;beluga;0ad50d0d9b06;beluga;2
97d9dc81de2deb.jpg;beluga;ad2e24d9d261;beluga;2
7e29236019bd73.jpg;humpback_whale;04a13a27655d;whale;1
bf7669b2789e2b.jpg;minke_whale;e0a7f3a501be;whale;1
3ed4f434b2e42b.jpg;humpback_whale;b73f8914bcd8;whale;1
8dab1f63a6bd14.jpg;melon_headed_whale;4a4671af9741;whale;1
54551d6c86066c.jpg;bottlenose_dolphin;1ae5c5a035b5;dolphin;0
e0f51a768600c1.jpg;false_killer_whale;cca9869bbd74;dolphin;0
d59f105f53cf41.jpg;minke_whale;37c7aba965a5;whale;1
92e0ca15223f27.jpg;bottlenose_dolphin;46414154efbc;dolphin;0
d277af92a944a9.jpg;beluga;06ef73efe924;beluga;2
ee34add007671f.jpg;blue_whale;03285c69375b;whale;1
28fe71a0a283e7.jpg;gray_whale;6f632b846891;whale;1
dc34dda9491cab.jpg;beluga;33633637be6c;beluga;2
93f244c9bb2ee1.jpg;beluga;617368452785;beluga;2
d01757beddcac7.jpg;beluga;7da9d6169b99;beluga;2
60a3793813589e.jpg;blue_whale;ced498070567;whale;1
eea1bf310f1da5.jpg;spotted_dolphin;346619a18a4c;dolphin;0
e7061e2f2d8b9d.jpg;bottlenose_dolphin;ff043fa1a45e;dolphin;0
81370a7dec44de.jpg;spotted_dolphin;346619a18a4c;dolphin;0
532180dfad9f8d.jpg;beluga;124534ac8131;beluga;2
53127d0cf07240.jpg;beluga;3f91788d2c51;beluga;2
7dae61ab100dd6.jpg;beluga;d218dff09dab;beluga;2
2fb6b35b15ca1c.jpg;southern_right_whale;039344769ef0;whale;1
9524b1482a5614.jpg;beluga;6f47542558a1;beluga;2
7541ec21604923.jpg;beluga;463280e75202;beluga;2
30c43df122a607.jpg;humpback_whale;57e747ad613c;whale;1
4b54836b2dee4c.jpg;bottlenose_dolphin;aff93d9d3356;dolphin;0
ad68d54e0371c4.jpg;beluga;1c49644ca9b3;beluga;2
506897305c57f9.jpg;dusky_dolphin;6989dac5ec87;dolphin;0
b3266215d56fcd.jpg;beluga;a4ecc3308dc5;beluga;2
3d0a80fce57631.jpg;southern_right_whale;26e11569e8e6;whale;1
b482ac5b16103a.jpg;beluga;da65f819073c;beluga;2
dd3cc0adfd0356.jpg;fin_whale;49671e4ffe85;whale;1
1304f889a88e89.jpg;dusky_dolphin;bcf6229a65e6;dolphin;0
0150fe50e01694.jpg;dusky_dolphin;afabaf8b7fec;dolphin;0
29e75e6564cd10.jpg;beluga;dba7814e290b;beluga;2
1c643bcaef07c0.jpg;beluga;a91ce2d8213f;beluga;2
1d01bcbbea8555.jpg;bottlenose_dolphin;25a6b2ac9582;dolphin;0
148e8c9d047997.jpg;minke_whale;646d60574082;whale;1
1b0fdd463e73e6.jpg;beluga;5ac053677ed1;beluga;2
f48c30ed9194ed.jpg;bottlenose_dolphin;695bb814ce56;dolphin;0
ff4ea2367fc186.jpg;bottlenose_dolphin;daa006a682c7;dolphin;0
1bb402b9d09231.jpg;humpback_whale;bc18c6c4107c;whale;1
9d017d87cd4f4e.jpg;humpback_whale;8b7c29052b93;whale;1
76184ab4d4e2e5.jpg;blue_whale;db210d5c53d4;whale;1
12350adab04022.jpg;cuviers_beaked_whale;00ff40160e08;whale;1
528ab2a9d1be11.jpg;dusky_dolphin;99e68fd63dd6;dolphin;0
7c3a64382c9680.jpg;beluga;06ef73efe924;beluga;2
22148373a46dd5.jpg;melon_headed_whale;8414040111aa;whale;1
a76786551bbfab.jpg;blue_whale;691128a50a57;whale;1
2451fdb34c18e4.jpg;dusky_dolphin;3cb567f6bce2;dolphin;0
7bf90a5079e6a2.jpg;beluga;135a0b0acf87;beluga;2
5cc67f4016c14f.jpg;spinner_dolphin;7b5d5d5c5d85;dolphin;0
70a4b6ae5d53df.jpg;bottlenose_dolphin;4b234d0d53c1;dolphin;0
ef2f17a8dcf58f.jpg;dusky_dolphin;68da45d31dc6;dolphin;0
215b1a7a3341e1.jpg;bottlenose_dolphin;97edd506565f;dolphin;0
0a40dccc6d5a6a.jpg;beluga;7bedeacdc4d2;beluga;2
27721a163ee08b.jpg;beluga;249d86f1adc3;beluga;2
b1bf2a674eacf0.jpg;humpback_whale;faf9efdc48f3;whale;1
048bfe7a7dff80.jpg;dusky_dolphin;62e2d9f6118b;dolphin;0
7a20440a26836e.jpg;blue_whale;7d97ca84a64a;whale;1
32ba880cc4342d.jpg;beluga;863b52580868;beluga;2
aca7832d34105a.jpg;humpback_whale;53d20bcb58c1;whale;1
e162b59156d65f.jpg;spinner_dolphin;142354b27528;dolphin;0
b6a021a28048a1.jpg;dusky_dolphin;8b53f2ea7b8b;dolphin;0
d433850518e5da.jpg;beluga;fd92aac78676;beluga;2
07a5a3b22d6b14.jpg;beluga;262f464ee602;beluga;2
a28cd2afc0f5f3.jpg;beluga;cb0fed574200;beluga;2
ea40afbb9b5891.jpg;humpback_whale;9fa18d58645a;whale;1
1c4e6a7f1d06b8.jpg;beluga;29623de1f9a5;beluga;2
1c61cbd39acdae.jpg;gray_whale;787d63c24a58;whale;1
2e9c330b69ff6d.jpg;fin_whale;fdbf93575292;whale;1
fbe88b1ff7f742.jpg;humpback_whale;ab47e56c2935;whale;1
a53799a41b9ff3.jpg;beluga;82e7f8ecd781;beluga;2
a207d4ce053426.jpg;common_dolphin;d05b5f372c0b;dolphin;0
b0808f90d23a8b.jpg;spinner_dolphin;5c8a27def071;dolphin;0
efb53d2e25c25d.jpg;blue_whale;cc646eadbff3;whale;1
bd490b7fc176aa.jpg;dusky_dolphin;3d9305df0a5f;dolphin;0
68298f65749140.jpg;bottlenose_dolphin;8591d4f7b038;dolphin;0
252f44b470addf.jpg;bottlenose_dolphin;f195c38bcf17;dolphin;0
e7e08716021700.jpg;beluga;5d00fadb5843;beluga;2
77eec257c5e699.jpg;blue_whale;c66736ca5a07;whale;1
b149fedaccb946.jpg;bottlenose_dolphin;1ae5c5a035b5;dolphin;0
f7e41db3748245.jpg;bottlenose_dolphin;ffbb4e585ff2;dolphin;0
c8e2df041dd865.jpg;bottlenose_dolphin;735496dc7e64;dolphin;0
b75f836938c6c1.jpg;killer_whale;77bda34485e0;dolphin;0
1824d0e78ce2c5.jpg;beluga;2edaf3a0b21a;beluga;2
ebd9b6aa555862.jpg;beluga;4f87f855216a;beluga;2
6cc168046e3447.jpg;beluga;247e4c6de07e;beluga;2
383677c3366464.jpg;blue_whale;3e26692e7c3e;whale;1
11de5a8f3ebf1a.jpg;beluga;6f47542558a1;beluga;2
2513bf3ba3809c.jpg;false_killer_whale;ee0ca4cf0faf;dolphin;0
de6d9c9c77cfd5.jpg;minke_whale;114207cab555;whale;1
4c37ee83d9f60e.jpg;bottlenose_dolphin;9e89f8e28807;dolphin;0
7c59390413b72a.jpg;beluga;3cf1765fd3aa;beluga;2
e19a4ecae13751.jpg;beluga;a52e4ad2dbb3;beluga;2
9103ec6b060f19.jpg;bottlenose_dolphin;208b91b1ca2b;dolphin;0
a99335c7d17d6e.jpg;beluga;a0426f94bee5;beluga;2
bb4a807be0e737.jpg;minke_whale;dd8c756c9cb7;whale;1
0c66876389f75a.jpg;dusky_dolphin;716b81f81301;dolphin;0
e5133a9b03758c.jpg;humpback_whale;fb275fcd9a27;whale;1
9917efc20ecd9b.jpg;kiler_whale;145e8bbf24f4;whale;1
0eb9b8d1b4e2c1.jpg;dusky_dolphin;d7bcf851a9db;dolphin;0
a5a88bee34200a.jpg;fin_whale;805261b863e3;whale;1
35646ee835c769.jpg;humpback_whale;4a71d81f135b;whale;1
a8f966ba3a44bd.jpg;melon_headed_whale;eb2767270e4c;whale;1
acdbfde9f7b21d.jpg;humpback_whale;938b7e931166;whale;1
94f0b78534422c.jpg;bottlenose_dolphin;8591d4f7b038;dolphin;0
73838b8d3127d5.jpg;beluga;7ab891ff314d;beluga;2
11d1574b477355.jpg;blue_whale;265e87c6b4f6;whale;1
7ec6c9ce2b7d23.jpg;short_finned_pilot_whale;8c6e6dd86f5c;whale;1
d2cd15c71be4b3.jpg;false_killer_whale;9ab8c57f10bc;dolphin;0
1b4964b9293042.jpg;beluga;6c3651ce56b2;beluga;2
55556239ed4b50.jpg;beluga;7845337998d6;beluga;2
fa1752eb209d67.jpg;beluga;c48ffb700e3f;beluga;2
07e8d0c8aac153.jpg;spotted_dolphin;013ff09c422f;dolphin;0
9689fe21e0866e.jpg;beluga;d3cedf439859;beluga;2
791ed37d06e61a.jpg;beluga;5d26eef01ea5;beluga;2
761aceda1a96dc.jpg;false_killer_whale;addd98f01ff7;dolphin;0
53adb3224c3bee.jpg;beluga;75454733f0b3;beluga;2
c9c241f76c8de8.jpg;beluga;dba4e482f0ad;beluga;2
d553801ec65a2b.jpg;blue_whale;0d8e08baf1d4;whale;1
21620c4c84d9c2.jpg;beluga;f63a230f2e7b;beluga;2
4a38428abe5fa5.jpg;beluga;3a608b68bde4;beluga;2
eae9f8a1b8f320.jpg;humpback_whale;7d93e4f2dd1f;whale;1
a754fd306b5ee4.jpg;humpback_whale;469dcda341c4;whale;1
2e2c1b80b2cbfa.jpg;minke_whale;19fbb960f07d;whale;1
198d00a5c97f40.jpg;beluga;aeae6f5bf5cd;beluga;2
a7a2cbf0b670e3.jpg;minke_whale;4d18b20adff3;whale;1
0b71c99dbb765f.jpg;blue_whale;f60da67b03a8;whale;1
61e974bbfa7a50.jpg;beluga;255682316920;beluga;2
10ac31a8b4f466.jpg;gray_whale;69d7ba3ee8f3;whale;1
4518529707c4a5.jpg;dusky_dolphin;3a33d26c9a98;dolphin;0
80c24ec93e1b77.jpg;beluga;5fc809d9e819;beluga;2
76978b249ee9ab.jpg;kiler_whale;d500986277d1;whale;1
51cad446948f4d.jpg;beluga;34aa8ce246c9;beluga;2
c2f0fdd073038c.jpg;blue_whale;ce08adc70c84;whale;1
182ca2331286d5.jpg;melon_headed_whale;18aaf8332cb7;whale;1
665fe952c9ec03.jpg;humpback_whale;f36c618eda4a;whale;1
1b1def595f78db.jpg;bottlenose_dolpin;c1a6e013e2c8;dolphin;0
c96ac4f2500c27.jpg;false_killer_whale;2c6dd2efff3b;dolphin;0
c8931c6d74ca18.jpg;melon_headed_whale;b7eb75a8cda6;whale;1
9828ec0510f919.jpg;beluga;3827436af1d9;beluga;2
ae1c5879fffc97.jpg;humpback_whale;db6117567bd5;whale;1
55e551e77a52e9.jpg;beluga;60c4df571a9c;beluga;2
81ac2edf28a511.jpg;beluga;ad71d833d9b8;beluga;2
6fea63e5e81f77.jpg;humpback_whale;031816fd9d9d;whale;1
00e67227918b41.jpg;bottlenose_dolphin;6bf9810d3632;dolphin;0
71106fa8197bd0.jpg;beluga;d3f7b6ee4291;beluga;2
a3d81cfe197dd6.jpg;bottlenose_dolphin;7485701415cd;dolphin;0
3843781cf793e2.jpg;cuviers_beaked_whale;85c8631dfffe;whale;1
416837faef7829.jpg;spinner_dolphin;5a07fe642b79;dolphin;0
2cc66d92c347d3.jpg;bottlenose_dolphin;8b712d2a5313;dolphin;0
a56eac9e0a7089.jpg;beluga;2f7e3d26508f;beluga;2
cce547cf402ab8.jpg;bottlenose_dolphin;778419da2957;dolphin;0
f7fffedebb7928.jpg;humpback_whale;db9062c164f2;whale;1
29aa6fe5a4b331.jpg;bottlenose_dolphin;c7dfc3c54961;dolphin;0
691ab90382d1d3.jpg;beluga;5c47b4787be7;beluga;2
1fd4df196a3df5.jpg;humpback_whale;03c879f7c6d5;whale;1
1745cf818b4269.jpg;sei_whale;755c80bd6243;whale;1
1f4ccb29159f42.jpg;beluga;549658000b20;beluga;2
43e03a1a59604a.jpg;humpback_whale;03c879f7c6d5;whale;1
5a9a4379846880.jpg;beluga;b9d4d140c796;beluga;2
bab3a5c8f0f4d1.jpg;beluga;5238e17e0bda;beluga;2
477d857717a866.jpg;bottlenose_dolphin;136b6c84830f;dolphin;0
9bf0e917f9e9bc.jpg;humpback_whale;0c59b7b50fa6;whale;1
ed9ad72407e402.jpg;beluga;7fdeba948ee8;beluga;2
937b8be63504a2.jpg;beluga;807c76901180;beluga;2
d29608f06d9436.jpg;bottlenose_dolphin;480677e8cf20;dolphin;0
0c8fd869794338.jpg;fin_whale;ceb953072484;whale;1
0c619df14d683f.jpg;bottlenose_dolphin;02947a94c3fc;dolphin;0
56e742c0aba4b7.jpg;bottlenose_dolphin;bc1eb2241633;dolphin;0
a8f73f866e5731.jpg;beluga;f17a28521e9d;beluga;2
a5af95c919be4a.jpg;humpback_whale;dad9b2cc8452;whale;1
84a34badd5755d.jpg;dusky_dolphin;ea1454805e36;dolphin;0
01124319d84eda.jpg;beluga;644db6f31843;beluga;2
40811d908d7973.jpg;bottlenose_dolphin;1191a41ee0f4;dolphin;0
99b862d4d455e6.jpg;bottlenose_dolphin;e69d5f9f8d1e;dolphin;0
7e0b3fdbef085a.jpg;blue_whale;41a31f3713ff;whale;1
93e608557943f7.jpg;common_dolphin;61f9e4cd30eb;dolphin;0
9b38d4b0cdb293.jpg;beluga;d775f74a5917;beluga;2
02d23dd48c5225.jpg;beluga;74064f36896b;beluga;2
90a024292b4679.jpg;bottlenose_dolphin;15d96d5d42c2;dolphin;0
a3f5f64230f692.jpg;fin_whale;180c0ab04dcd;whale;1
60f329d2e9c5b4.jpg;dusky_dolphin;e5ef1655fe1e;dolphin;0
a41a0f3a8704a9.jpg;beluga;3410f32e0078;beluga;2
efc8a3a4eb1c01.jpg;bottlenose_dolphin;a6e325d8e924;dolphin;0
a02ac3745e2f8f.jpg;beluga;845491875a4d;beluga;2
5b987c84f20402.jpg;humpback_whale;10e758eb503a;whale;1
1cb040b08caac5.jpg;beluga;2e268c8dbd31;beluga;2
dbf058d4683a5f.jpg;beluga;99591df6b695;beluga;2
80b7a341daddf6.jpg;bottlenose_dolphin;15d96d5d42c2;dolphin;0
468e0a6d8aa6d0.jpg;beluga;8aef68c7cd6d;beluga;2
e8316f9b761041.jpg;humpback_whale;498dae344aa1;whale;1
f0c01105032060.jpg;humpback_whale;65b31fc50302;whale;1
3c4cc4578f49ce.jpg;beluga;35bc67b3b071;beluga;2
3149125713ff43.jpg;spinner_dolphin;778096c2f054;dolphin;0
6a41ec4e9bd255.jpg;bottlenose_dolphin;04c451d68284;dolphin;0
f1fead09d48a91.jpg;false_killer_whale;7816f5eafce4;dolphin;0
7415c2c7aeafa8.jpg;southern_right_whale;f5ff2e2e7df6;whale;1
eb2c48255098b3.jpg;beluga;c10d1e50cfb6;beluga;2
d1a6497db70ee8.jpg;beluga;ae7e930cd7e0;beluga;2
0a4839d9ce8838.jpg;beluga;7717e80dcc1a;beluga;2
0d6a8a96ab62be.jpg;beluga;2855f74a8cc4;beluga;2
a464f07cf081cb.jpg;beluga;5fc809d9e819;beluga;2
8e87e85e560ba1.jpg;beluga;7ce9197f6bed;beluga;2
e5d030930ed27f.jpg;dusky_dolphin;4983c4ea846a;dolphin;0
25b65c15bc90a0.jpg;beluga;a1cb1587e405;beluga;2
7132705d1b230c.jpg;gray_whale;05ab32f79310;whale;1
13e2171541f05b.jpg;long_finned_pilot_whale;036df017dfe4;whale;1
467b26715c2b76.jpg;humpback_whale;387f17f0676e;whale;1
82acde474397b0.jpg;fin_whale;66a8960f002b;whale;1
3cfcde8f98920b.jpg;beluga;4698934c7828;beluga;2
b99dafd9b6ac4b.jpg;kiler_whale;5237b2a5ea5e;whale;1
d9ece7a12e072f.jpg;false_killer_whale;627009b91517;dolphin;0
ad4c059b081b5b.jpg;beluga;a52e4ad2dbb3;beluga;2
669d0524b74609.jpg;beluga;5fc809d9e819;beluga;2
031527ca0e5676.jpg;bottlenose_dolphin;65115a5e60a4;dolphin;0
db8dc43ff97a07.jpg;beluga;17cd269165c9;beluga;2
741950c37b03e4.jpg;beluga;1586732ff945;beluga;2
ac08ac00bd87d0.jpg;humpback_whale;a614fcce14b3;whale;1
7d4f7ad55266e2.jpg;beluga;982224d06f8c;beluga;2
62c70bd96e11b1.jpg;bottlenose_dolphin;778419da2957;dolphin;0
37a1204a0a8c95.jpg;beluga;ff26e042cd52;beluga;2
7e5e24a081056c.jpg;blue_whale;81f31ce21d87;whale;1
96ed9ae70835e5.jpg;false_killer_whale;baeddda37ca3;dolphin;0
9b0d4003b399dc.jpg;blue_whale;c690d723d692;whale;1
9929a65221c07e.jpg;beluga;7b68efc43dbe;beluga;2
c20090130ff492.jpg;blue_whale;bd545a0d2844;whale;1
0f3ecaadf7f3e9.jpg;blue_whale;3a23dce0eac4;whale;1
1c211eccabd099.jpg;humpback_whale;7362d7a01d00;whale;1
feca6ca3319123.jpg;beluga;0999de604072;beluga;2
f853ab59d5e616.jpg;beluga;7593d2aee842;beluga;2
d08e2fba2d78e5.jpg;beluga;eb3a69d88be1;beluga;2
0f907441f62bac.jpg;beluga;1e802c3294cc;beluga;2
281d62a26cc2d9.jpg;melon_headed_whale;0d1c042a9be7;whale;1
47e77904e4ee01.jpg;gray_whale;348f0fca7d1b;whale;1
38291cb8276c3c.jpg;spinner_dolphin;b98ad0dfae66;dolphin;0
4211699bf1524b.jpg;minke_whale;8f76b84bec12;whale;1
20ec72105f7bb3.jpg;beluga;0f71e50dfef4;beluga;2
43b8ad60831ab1.jpg;beluga;c99f8364813b;beluga;2
a53659416f67c5.jpg;melon_headed_whale;3bc476bfbcc4;whale;1
01a6f267236aa7.jpg;humpback_whale;dad9b2cc8452;whale;1
37ec56a05fecbd.jpg;short_finned_pilot_whale;cf6a9d016729;whale;1
488f32dd0b340f.jpg;beluga;77baff45f8c2;beluga;2
0e9d473bbbcd9d.jpg;melon_headed_whale;72f3ee528109;whale;1
33526a34cea328.jpg;blue_whale;5865d2fead36;whale;1
f87fb17bade337.jpg;gray_whale;2ca0b9b39092;whale;1
d8398c5d42cd4b.jpg;bottlenose_dolphin;7053d3c812b5;dolphin;0
ae1c7ccc1bc513.jpg;common_dolphin;abbeba14a290;dolphin;0
6b7080ca627051.jpg;blue_whale;51239face0d2;whale;1
306c644406febc.jpg;humpback_whale;f71d3bc01b46;whale;1
471cf3309f26fc.jpg;spotted_dolphin;8169e69b1681;dolphin;0
b799a78bb2e6d6.jpg;beluga;dba4e482f0ad;beluga;2
6bf5164ebc082e.jpg;beluga;06ef73efe924;beluga;2
4585143929d4dd.jpg;beluga;7aa71fe3ea94;beluga;2
cef005dfc1c823.jpg;humpback_whale;ddafd4540e21;whale;1
5b392fa3ebc3b4.jpg;melon_headed_whale;88eef643fae0;whale;1
c89b3247b9b8c7.jpg;melon_headed_whale;63e56edec86d;whale;1
6f462c2aaabad9.jpg;humpback_whale;44eee14186e2;whale;1
60c7f3e47b9510.jpg;killer_whale;ae35300245c5;dolphin;0
e724cb59d7115c.jpg;beluga;7717e80dcc1a;beluga;2
ee760cb8473dc5.jpg;dusky_dolphin;921040d3f536;dolphin;0
ed7c74c72b31b5.jpg;bottlenose_dolphin;600ab1de92d9;dolphin;0
49b8d1fa3ad63d.jpg;false_killer_whale;ce873781a2c4;dolphin;0
3e7523c5ecdf9c.jpg;beluga;4796edfcefec;beluga;2
11f07b170bce7d.jpg;bottlenose_dolphin;600ab1de92d9;dolphin;0
fd65a8b3478f5a.jpg;dusky_dolphin;136d36f3cbca;dolphin;0
7dc46ca55e9b84.jpg;humpback_whale;f36c618eda4a;whale;1
cccce9d082b3a8.jpg;southern_right_whale;b98db7419c3e;whale;1
e8e95ab618b964.jpg;blue_whale;86d1c4706b49;whale;1
57e4caa93caa58.jpg;beluga;5a90c7c9e905;beluga;2
4468c3b28ca886.jpg;beluga;255682316920;beluga;2
a4b25b4dec618b.jpg;dusky_dolphin;a1829af5fec5;dolphin;0
a0706b3c0acfd3.jpg;spinner_dolphin;1346ace938e6;dolphin;0
cb906e0cb33da3.jpg;humpback_whale;ae4343270756;whale;1
688c8462960492.jpg;bottlenose_dolphin;02da0e68dccd;dolphin;0
c04be1c09a7bc8.jpg;kiler_whale;9fcc39b6a520;whale;1
e23756c492d850.jpg;bottlenose_dolphin;02da0e68dccd;dolphin;0
82352b27db45af.jpg;beluga;463280e75202;beluga;2
8b9eaba7d68e50.jpg;melon_headed_whale;3b62353db5c9;whale;1
0300228c814715.jpg;bottlenose_dolphin;c2705f9e75c8;dolphin;0
7529d678f27bb1.jpg;beluga;b2440cf916cd;beluga;2
2683158c650a66.jpg;fin_whale;b6fd4229be56;whale;1
c329cc016492ec.jpg;beluga;8a99749c1374;beluga;2
48d4a6e91e67bc.jpg;beluga;110fb17bd235;beluga;2
1043f531ee1bce.jpg;humpback_whale;bb31d18d9a2b;whale;1
1751da9e3e4a45.jpg;blue_whale;673b80333c8d;whale;1
328f6f35b86ccd.jpg;beluga;193e4c8c8bcb;beluga;2
63974d99d97f90.jpg;bottlenose_dolphin;cccdade6dad1;dolphin;0
56cd3bab9344e4.jpg;killer_whale;57d515399e25;dolphin;0
cbdf1f5d649f6e.jpg;humpback_whale;aa63c997a537;whale;1
aeaa4b29d40a0a.jpg;beluga;accd5de21408;beluga;2
d2ffa3a948f7b6.jpg;beluga;a60c9f7bf902;beluga;2
082335d135f276.jpg;bottlenose_dolphin;6ea7b74e1c3d;dolphin;0
71547a4f06284d.jpg;common_dolphin;d05b5f372c0b;dolphin;0
725583579f0b0a.jpg;spinner_dolphin;394e6fdcb870;dolphin;0
5a68e6ec646c4e.jpg;humpback_whale;289efeba2cf2;whale;1
107e5df8760038.jpg;bottlenose_dolphin;1191a41ee0f4;dolphin;0
810514c02ec704.jpg;humpback_whale;e903e3b7e13a;whale;1
de5900adee5103.jpg;southern_right_whale;2bd7e6ec155e;whale;1
ca06cf50337c53.jpg;false_killer_whale;366200ff5b49;dolphin;0
860ebdf228673e.jpg;blue_whale;0d802fe3f8a6;whale;1
051247fedfc71a.jpg;beluga;df94b15285b9;beluga;2
e0edd1f75da343.jpg;killer_whale;4f0a121ea4dc;dolphin;0
562cb387ba8c98.jpg;beluga;eb51fc1f4ccc;beluga;2
b513b733fbc5c6.jpg;bottlenose_dolphin;ec1469b7e368;dolphin;0
106ba5eabe6c60.jpg;spinner_dolphin;5ca6e3b0601c;dolphin;0
54d0f024b7b2ce.jpg;false_killer_whale;250c3fdb9da6;dolphin;0
8075f325e1f091.jpg;blue_whale;0cc672cda1e2;whale;1
102d54c0557b8d.jpg;false_killer_whale;51a5929d3acb;dolphin;0
72d0d1de284a1a.jpg;fin_whale;a4e3c0018f0d;whale;1
9375dad9670151.jpg;humpback_whale;d4a2a8a87a02;whale;1
1374676df832eb.jpg;southern_right_whale;fcbe2801f226;whale;1
2cc57177febe94.jpg;bottlenose_dolphin;600ab1de92d9;dolphin;0
a4422a188a8e68.jpg;beluga;122dc7f46c24;beluga;2
432a6305866090.jpg;bottlenose_dolphin;a6e325d8e924;dolphin;0
5418b60f82fc2a.jpg;bottlenose_dolphin;7a58308da755;dolphin;0
761e40f847606d.jpg;bottlenose_dolphin;cc0e0b020a90;dolphin;0
abb3335036a58a.jpg;humpback_whale;55d0bd10d6ae;whale;1
29119d9dabf3eb.jpg;bottlenose_dolphin;bf7e1e0738f5;dolphin;0
9838c1bf49114d.jpg;beluga;d7f77bb9512e;beluga;2
e58ae34d1859e1.jpg;beluga;cb0fed574200;beluga;2
fd42ee2a1741c1.jpg;beluga;aeae6f5bf5cd;beluga;2
7cfac148c3809d.jpg;bottlenose_dolphin;4ddb2eeb5efb;dolphin;0
afd94a407f1331.jpg;beluga;fd983ada9fe2;beluga;2
f2d680727bc0fd.jpg;humpback_whale;b2a4a87ffb86;whale;1
901a240514d2ac.jpg;humpback_whale;c93996835aa8;whale;1
6f1b061f1e1aba.jpg;bottlenose_dolphin;4a650cdf3894;dolphin;0
4e5999c4d2deaf.jpg;humpback_whale;37fcea8963c2;whale;1
49f84b66a709af.jpg;bottlenose_dolpin;64082644c693;dolphin;0
e77c393957b2ff.jpg;gray_whale;c4deab707116;whale;1
3e8000726155f7.jpg;beluga;7a8863eb9227;beluga;2
58406c24ccf8b9.jpg;southern_right_whale;e5020b8c2eac;whale;1
d401ee32a5600e.jpg;bottlenose_dolphin;5bf17305f073;dolphin;0
